lat	lon	PwaveProm	PwaveS	PwaveCV	PwaveMed	PwaveMax	PwaveMin	PwindProm	PwindS	PwindCV	PwindMed	PwindMax	PwindMin
18.0	-114.0	23.6859	13.73	57.95	20.261	153.3856	8.1706	0.1512	0.37	244.9	0.0701	4.6395	0.0001

18.0	-113.5	24.0489	13.25	55.09	20.5009	134.8278	8.275	0.1448	0.34	233.89	0.0649	4.1648	0.0001

18.0	-113.0	24.0951	12.69	52.69	20.3572	112.5707	8.3194	0.1388	0.31	220.97	0.059	3.4896	0.0

18.0	-112.5	23.8671	12.15	50.9	20.0861	90.7579	8.3007	0.1337	0.29	216.32	0.053	2.7068	0.0

18.0	-112.0	23.4735	11.6	49.43	19.7217	79.496	8.2705	0.1255	0.27	212.3	0.0485	2.2784	0.0

18.0	-111.5	23.0017	11.2	48.7	19.2898	68.1693	8.2416	0.1207	0.26	214.29	0.0461	2.0162	0.0

18.0	-111.0	21.8362	10.5	48.09	18.3514	76.5569	8.0706	0.1138	0.25	220.89	0.0416	2.9084	0.0

18.0	-110.5	20.7399	9.87	47.59	17.5011	68.8006	7.6267	0.1041	0.22	214.86	0.039	2.6345	0.0

18.0	-110.0	20.41	9.79	47.97	17.1264	69.6143	7.215	0.0971	0.22	224.26	0.0356	3.004	0.0

18.0	-109.5	20.3247	9.84	48.4	17.0166	73.5923	7.3127	0.092	0.21	230.46	0.0346	2.6498	0.0

18.0	-109.0	20.2752	9.91	48.86	16.949	71.3615	7.4116	0.0889	0.22	246.23	0.0324	2.6014	0.0

18.0	-108.5	20.0778	9.86	49.11	16.6947	70.8763	7.4812	0.0834	0.2	242.07	0.0282	2.2153	0.0

18.0	-108.0	19.8399	9.73	49.03	16.4113	75.9186	7.5974	0.0818	0.19	231.75	0.0252	2.2672	0.0

18.0	-107.5	19.6094	9.82	50.07	16.1595	70.4995	7.1953	0.085	0.19	226.96	0.0247	2.125	0.0

18.0	-107.0	19.3651	10.04	51.84	15.9136	90.3532	6.6172	0.0899	0.22	247.13	0.0229	2.3923	0.0

18.0	-106.5	19.0672	9.92	52.04	15.7518	98.0194	6.2344	0.0918	0.22	244.94	0.0215	2.5773	0.0

18.0	-106.0	18.6588	9.26	49.61	15.5674	76.3652	5.8017	0.0932	0.2	215.42	0.022	1.9818	0.0

18.0	-105.5	18.1502	8.79	48.42	15.3632	59.759	5.4624	0.0961	0.21	213.7	0.0225	1.9246	0.0

18.0	-105.0	17.4966	8.54	48.82	14.7522	51.9205	5.0924	0.0944	0.2	217.04	0.0187	1.6353	0.0

18.0	-104.5	16.5673	8.29	50.04	14.0398	47.7521	4.787	0.0888	0.2	221.2	0.0168	1.7364	0.0

18.0	-104.0	15.5007	7.95	51.26	13.4284	44.646	4.449	0.0829	0.18	222.24	0.0187	1.7522	0.0

18.0	-103.5	14.1605	7.49	52.92	12.2918	43.0916	4.031	0.0778	0.16	209.89	0.0195	1.4008	0.0

18.0	-103.0	12.6477	7.22	57.08	10.4317	35.8886	3.7128	0.0429	0.09	215.0	0.0125	0.8138	0.0

18.0	-102.5	9.5389	5.8	60.75	7.5214	26.0009	2.254	0.0106	0.02	187.74	0.0041	0.2296	0.0

18.0	-87.5	3.2101	3.03	94.34	2.2154	20.154	0.1123	0.1534	0.18	115.27	0.1013	1.3564	0.0

18.0	-87.0	4.0906	4.17	101.98	2.7534	29.007	0.1452	0.1705	0.2	116.75	0.1158	1.4527	0.0

18.0	-86.5	4.5951	4.72	102.74	3.0952	33.6639	0.195	0.1734	0.19	108.43	0.1217	1.6483	0.0

18.0	-86.0	4.9042	5.15	104.99	3.2914	36.1951	0.252	0.1794	0.19	104.48	0.1271	1.7714	0.0

18.0	-85.5	5.0882	5.47	107.54	3.4249	39.1557	0.3406	0.1867	0.19	103.46	0.129	1.7904	0.0

18.0	-85.0	5.2009	5.64	108.44	3.5216	39.3637	0.438	0.196	0.2	100.26	0.1416	1.6774	0.0

18.5	-120.0	25.9022	12.0	46.31	22.1995	71.1803	6.6009	0.1561	0.18	114.5	0.1206	2.2999	0.0

18.5	-119.5	25.8762	12.16	46.98	21.9496	70.4507	6.6719	0.1567	0.19	120.8	0.1162	2.432	0.0001

18.5	-119.0	25.9189	12.47	48.11	21.7529	69.489	6.7086	0.1601	0.21	131.07	0.114	2.585	0.0

18.5	-118.5	25.9144	12.86	49.64	21.4796	84.8912	6.8054	0.1639	0.25	151.92	0.1128	2.5467	0.0

18.5	-118.0	25.8682	13.12	50.72	21.3604	98.236	6.9841	0.16	0.26	163.94	0.1078	2.7067	0.0

18.5	-117.5	25.789	13.53	52.47	21.3521	113.6076	7.1982	0.1576	0.29	181.35	0.1025	3.3643	0.0001

18.5	-117.0	25.797	13.92	53.96	21.4633	117.2033	7.4583	0.1632	0.33	201.59	0.0962	3.9264	0.0

18.5	-116.5	25.734	14.06	54.64	21.5061	110.1272	7.7302	0.1677	0.37	219.36	0.0928	4.0905	0.0

18.5	-116.0	25.5494	13.95	54.59	21.5436	105.1845	7.9635	0.1609	0.34	213.63	0.0877	3.736	0.0

18.5	-115.5	25.2518	13.72	54.32	21.379	104.2169	8.1073	0.1548	0.33	210.86	0.0802	3.5075	0.0

18.5	-115.0	24.0028	12.64	52.64	20.6269	102.806	7.9001	0.1475	0.31	210.36	0.0724	3.3552	0.0

18.5	-114.5	22.4887	12.11	53.87	19.3071	111.3655	7.1288	0.1374	0.27	197.92	0.0656	2.8961	0.0

18.5	-114.0	23.8019	12.44	52.27	20.603	106.9118	7.9742	0.1295	0.25	193.67	0.0607	2.8991	0.0

18.5	-113.5	23.9674	12.19	50.86	20.822	91.883	8.156	0.124	0.24	192.23	0.0559	2.3975	0.0001

18.5	-113.0	23.8154	11.74	49.31	20.7305	76.8046	8.2375	0.1197	0.22	187.81	0.051	2.1922	0.0

18.5	-112.5	23.4314	11.33	48.36	20.2422	67.7258	8.1923	0.113	0.21	183.22	0.0466	1.9599	0.0

18.5	-112.0	22.9917	10.96	47.65	19.7266	60.0623	8.1906	0.1068	0.2	186.09	0.0408	1.6056	0.0

18.5	-111.5	22.4729	10.59	47.1	19.0821	57.4407	8.1827	0.1012	0.19	189.48	0.0382	1.5352	0.0

18.5	-111.0	19.811	9.25	46.67	16.9091	61.9297	7.2707	0.0952	0.19	194.63	0.0346	1.9824	0.0

18.5	-110.5	19.3034	9.05	46.88	16.509	65.4842	7.2308	0.0887	0.18	201.29	0.0318	2.301	0.0

18.5	-110.0	19.9468	9.41	47.17	16.9134	60.2471	7.0561	0.0814	0.17	208.05	0.0302	2.0766	0.0

18.5	-109.5	20.1875	9.59	47.49	17.1256	60.0202	7.14	0.08	0.18	221.67	0.0304	2.051	0.0

18.5	-109.0	20.1538	9.69	48.1	16.9978	61.6112	7.2456	0.0803	0.19	235.67	0.0285	2.2809	0.0

18.5	-108.5	19.8649	9.55	48.07	16.6141	59.2282	7.3174	0.0797	0.18	231.59	0.0261	2.8489	0.0

18.5	-108.0	19.4987	9.4	48.2	16.2861	62.0622	7.4015	0.078	0.17	217.57	0.0247	2.2251	0.0

18.5	-107.5	19.2221	9.66	50.25	15.9038	74.9709	7.1955	0.0824	0.18	219.83	0.0233	1.9974	0.0

18.5	-107.0	18.9001	9.91	52.45	15.5308	97.1859	6.511	0.0904	0.22	245.21	0.0248	2.6654	0.0

18.5	-106.5	18.5449	9.69	52.26	15.2889	99.8149	6.1292	0.0966	0.23	239.25	0.0254	2.8294	0.0

18.5	-106.0	18.1481	9.08	50.06	15.142	74.9601	5.6539	0.1018	0.21	210.59	0.0267	2.142	0.0

18.5	-105.5	17.4794	8.54	48.85	14.9072	58.3071	5.2503	0.1014	0.21	210.9	0.0244	1.9873	0.0

18.5	-105.0	16.5353	8.21	49.67	14.0626	50.6187	4.8393	0.0943	0.21	220.77	0.0191	1.7085	0.0

18.5	-104.5	14.9036	7.62	51.16	12.9938	42.5376	4.2708	0.0799	0.19	238.47	0.0127	1.7587	0.0

18.5	-104.0	13.1531	7.14	54.26	11.3728	34.2346	3.7985	0.0476	0.11	238.46	0.0118	1.0206	0.0

18.5	-94.5	5.6963	14.84	260.58	1.3916	114.0362	0.125	0.137	0.3	216.68	0.051	2.5849	0.0

18.5	-94.0	5.2081	13.83	265.59	1.2837	118.9714	0.1082	0.1496	0.27	181.01	0.086	2.9968	0.0

18.5	-93.5	2.6426	6.6	249.84	0.6803	53.747	0.0474	0.0916	0.17	183.51	0.0546	1.8632	0.0

18.5	-87.5	2.6524	2.32	87.57	1.8979	14.5932	0.0967	0.1343	0.14	107.28	0.0932	0.9488	0.0

18.5	-87.0	3.9138	3.8	97.17	2.6828	27.4896	0.1239	0.1814	0.21	113.74	0.1316	1.5561	0.0

18.5	-86.5	4.6636	4.79	102.73	3.0712	35.2738	0.1867	0.1859	0.2	108.89	0.1392	1.5042	0.0

18.5	-86.0	4.9891	5.17	103.55	3.3126	37.411	0.2407	0.1932	0.19	100.9	0.1492	1.6482	0.0

18.5	-85.5	5.1509	5.4	104.93	3.463	37.74	0.332	0.2	0.2	98.84	0.1492	1.6935	0.0

18.5	-85.0	5.1825	5.5	106.03	3.5254	37.3248	0.4206	0.2007	0.19	96.83	0.1496	1.6443	0.0

19.0	-120.0	25.6438	11.92	46.47	22.2796	72.2624	6.2657	0.1498	0.16	110.02	0.1172	1.9915	0.0

19.0	-119.5	25.5891	12.0	46.9	22.0257	71.5319	6.3266	0.1494	0.18	118.93	0.1125	2.3516	0.0

19.0	-119.0	25.5745	12.21	47.75	21.7906	70.5338	6.3785	0.1535	0.21	134.88	0.1087	2.1764	0.0

19.0	-118.5	25.5326	12.4	48.58	21.5161	69.7073	6.4576	0.1528	0.21	137.68	0.1056	2.0436	0.0

19.0	-118.0	25.3943	12.57	49.49	21.3217	74.3836	6.5836	0.1482	0.22	146.88	0.1016	2.2561	0.0

19.0	-117.5	25.2603	12.74	50.42	21.2502	80.5714	6.778	0.1446	0.23	162.11	0.0948	2.6722	0.0

19.0	-117.0	25.1985	12.75	50.58	21.3694	78.5321	7.0199	0.1438	0.24	165.77	0.0888	2.6568	0.0

19.0	-116.5	25.0221	12.68	50.69	21.3047	73.1907	7.2439	0.1422	0.23	162.98	0.0847	2.2695	0.0

19.0	-116.0	24.7878	12.56	50.66	21.069	72.475	7.5018	0.1364	0.22	158.5	0.0804	2.0047	0.0

19.0	-115.5	24.4678	12.35	50.46	20.7882	74.1084	7.656	0.1316	0.21	162.82	0.0756	2.0406	0.0

19.0	-115.0	23.6852	11.98	50.59	20.05	75.6455	7.4995	0.1245	0.2	163.15	0.0665	2.1109	0.0

19.0	-114.5	22.8478	11.65	50.97	19.2271	78.44	7.5702	0.1179	0.19	158.3	0.0596	2.1182	0.0

19.0	-114.0	23.4999	11.69	49.73	19.9843	75.4114	8.0915	0.1108	0.17	156.77	0.0542	1.9813	0.0

19.0	-113.5	23.5751	11.49	48.75	20.3309	67.1256	8.2045	0.1055	0.17	158.38	0.0506	1.629	0.0

19.0	-113.0	23.3527	11.24	48.13	20.3311	59.5203	8.2135	0.1001	0.16	157.19	0.0439	1.4325	0.0

19.0	-112.5	23.0213	11.0	47.76	19.9433	58.4827	8.1454	0.0943	0.15	159.08	0.0414	1.3407	0.0

19.0	-112.0	22.4906	10.65	47.37	19.2526	57.305	8.0953	0.091	0.15	169.94	0.0374	1.4243	0.0

19.0	-111.5	21.8403	10.38	47.53	18.5128	56.4024	7.787	0.0855	0.15	170.95	0.0348	1.3193	0.0

19.0	-111.0	18.9511	9.22	48.67	16.0812	65.6711	6.479	0.0795	0.14	173.17	0.0319	1.4919	0.0

19.0	-110.5	19.7326	9.19	46.57	16.9881	59.3523	7.0903	0.0743	0.13	179.84	0.0306	1.5561	0.0

19.0	-110.0	20.3485	9.4	46.22	17.5684	59.4778	6.9755	0.069	0.13	182.98	0.0282	1.4727	0.0

19.0	-109.5	20.2897	9.41	46.38	17.5147	57.3641	6.9623	0.0701	0.14	199.12	0.0281	1.6228	0.0

19.0	-109.0	19.9721	9.47	47.42	17.0171	60.5608	6.935	0.0736	0.17	228.36	0.0264	2.3048	0.0

19.0	-108.5	19.5894	9.49	48.43	16.5337	66.8512	7.1236	0.0766	0.18	229.84	0.0261	2.8772	0.0

19.0	-108.0	19.1276	9.47	49.5	16.1132	70.0416	7.1938	0.0785	0.18	230.07	0.0241	2.3674	0.0

19.0	-107.5	18.6453	9.6	51.47	15.5106	81.2039	6.6915	0.0827	0.2	237.39	0.0251	2.3908	0.0

19.0	-107.0	18.2819	9.77	53.46	15.1908	100.3809	6.3743	0.0903	0.22	246.4	0.0266	2.7556	0.0

19.0	-106.5	17.8967	9.41	52.58	14.9768	93.8105	6.0494	0.0999	0.22	224.79	0.0295	2.4214	0.0

19.0	-106.0	17.3983	8.86	50.93	14.7428	70.8784	5.5765	0.1088	0.22	201.46	0.0288	2.0884	0.0

19.0	-105.5	16.5398	8.36	50.53	14.2154	55.8957	5.0619	0.1061	0.22	210.47	0.0219	2.0686	0.0

19.0	-105.0	14.9952	7.71	51.41	12.8358	45.618	4.5326	0.0902	0.21	231.85	0.0166	2.1696	0.0

19.0	-104.5	11.1079	6.17	55.53	9.6652	33.4391	3.3912	0.0292	0.07	237.38	0.0057	0.7749	0.0

19.0	-95.5	6.9918	18.21	260.4	1.5448	131.6249	0.1832	0.2092	0.51	243.6	0.0438	3.6944	0.0

19.0	-95.0	7.8044	21.08	270.11	1.7187	160.1425	0.1584	0.2011	0.5	249.47	0.0516	4.2306	0.0

19.0	-94.5	7.4255	19.44	261.76	1.8648	155.1709	0.1669	0.1668	0.34	204.48	0.0695	2.9761	0.0

19.0	-94.0	6.9561	17.83	256.37	1.9095	156.466	0.1764	0.1623	0.29	181.36	0.0879	2.8406	0.0

19.0	-93.5	6.434	16.41	255.12	1.8374	146.1406	0.161	0.1672	0.27	159.71	0.1012	2.5935	0.0

19.0	-93.0	5.58	14.58	261.3	1.5409	131.7475	0.1013	0.1693	0.25	148.63	0.1062	2.591	0.0

19.0	-92.5	1.951	3.97	203.29	0.7284	27.9594	0.0692	0.1623	0.24	150.02	0.0978	2.7281	0.0

19.0	-92.0	3.0758	7.48	243.06	1.0568	70.0244	0.0889	0.1543	0.22	141.98	0.0966	2.2409	0.0

19.0	-91.5	1.8919	4.93	260.63	0.6076	52.2214	0.0501	0.1288	0.19	148.99	0.0762	1.9546	0.0

19.0	-87.5	2.2389	1.84	82.27	1.6688	11.0819	0.0565	0.121	0.12	103.12	0.0851	0.8646	0.0

19.0	-87.0	3.8582	3.65	94.55	2.6604	27.5919	0.0772	0.1805	0.19	107.66	0.1322	1.436	0.0

19.0	-86.5	4.6371	4.79	103.31	2.9721	37.5225	0.1547	0.1946	0.21	107.77	0.1442	1.5203	0.0

19.0	-86.0	5.0549	5.34	105.57	3.2446	40.6332	0.1899	0.2005	0.21	102.93	0.1548	1.4169	0.0

19.0	-85.5	5.1716	5.47	105.79	3.387	41.2088	0.2829	0.2062	0.2	95.34	0.1663	1.5292	0.0

19.0	-85.0	5.0843	5.41	106.44	3.431	39.4802	0.3929	0.2054	0.19	92.86	0.1638	1.5203	0.0

19.5	-120.0	25.3041	11.83	46.73	22.3244	73.4031	5.9395	0.1405	0.13	92.53	0.1098	1.2101	0.0

19.5	-119.5	25.1841	11.85	47.07	22.1643	72.902	6.0038	0.1361	0.13	93.66	0.1038	1.3354	0.0

19.5	-119.0	25.0983	11.91	47.46	21.8906	71.9921	6.0883	0.1354	0.14	102.76	0.1013	1.2749	0.0001

19.5	-118.5	25.0263	11.99	47.93	21.5545	70.9585	6.1629	0.1364	0.15	111.43	0.1001	1.312	0.0

19.5	-118.0	24.862	11.99	48.24	21.2556	70.1232	6.2687	0.1339	0.16	116.85	0.0953	1.2682	0.0

19.5	-117.5	24.725	12.04	48.7	21.1386	69.2671	6.389	0.1292	0.16	123.81	0.0904	1.434	0.0

19.5	-117.0	24.5994	12.0	48.78	21.0686	68.4012	6.5416	0.1244	0.15	124.55	0.0854	1.4334	0.0

19.5	-116.5	24.4104	11.93	48.85	20.9958	67.5884	6.763	0.1208	0.15	123.58	0.0807	1.2146	0.0

19.5	-116.0	24.2126	11.86	48.99	20.9166	66.5888	7.0138	0.1166	0.15	124.78	0.0746	1.2569	0.0001

19.5	-115.5	23.909	11.71	48.99	20.5203	65.5216	7.2476	0.1129	0.14	128.27	0.07	1.2856	0.0

19.5	-115.0	23.3192	11.42	48.99	19.8026	64.0824	7.2486	0.1072	0.13	125.84	0.0638	1.1173	0.0

19.5	-114.5	22.7685	11.13	48.89	19.3058	62.7765	7.3926	0.1015	0.13	125.14	0.0579	1.2271	0.0

19.5	-114.0	22.9349	11.06	48.21	19.5876	61.9846	7.7764	0.0954	0.12	126.81	0.052	1.0829	0.0

19.5	-113.5	22.9108	11.01	48.07	19.5975	60.9408	7.8504	0.0918	0.12	132.86	0.0479	1.0723	0.0

19.5	-113.0	22.8891	10.87	47.48	19.9036	59.8239	7.913	0.0889	0.12	140.37	0.0443	1.0848	0.0

19.5	-112.5	22.5859	10.71	47.4	19.6312	58.7181	7.8628	0.0863	0.13	153.01	0.0404	1.0726	0.0

19.5	-112.0	22.0996	10.46	47.35	19.1777	57.3897	7.7612	0.0823	0.13	158.52	0.0368	1.2837	0.0

19.5	-111.5	21.1794	10.06	47.5	18.1478	54.7029	7.2238	0.076	0.12	154.39	0.0346	0.9046	0.0

19.5	-111.0	19.6677	9.39	47.73	16.8339	51.5805	6.7034	0.0702	0.11	156.51	0.0316	0.9044	0.0

19.5	-110.5	19.715	9.12	46.27	17.1002	50.2514	7.045	0.0645	0.1	157.09	0.029	0.9371	0.0

19.5	-110.0	19.9507	9.06	45.4	17.3873	49.0553	7.8158	0.0607	0.1	159.02	0.0266	0.9584	0.0

19.5	-109.5	19.7827	9.09	45.96	17.0895	48.7563	7.7694	0.0636	0.12	195.2	0.0261	1.711	0.0

19.5	-109.0	19.4825	9.22	47.32	16.6292	63.8097	7.6736	0.0687	0.16	231.3	0.0258	2.0574	0.0

19.5	-108.5	19.0555	9.33	48.95	16.1713	70.7782	6.7122	0.0732	0.18	245.03	0.0264	2.5554	0.0

19.5	-108.0	18.4866	9.44	51.05	15.6352	76.9081	6.7481	0.0765	0.2	256.95	0.0244	2.5057	0.0

19.5	-107.5	17.9514	9.55	53.23	15.1162	89.9644	6.5409	0.0814	0.21	260.61	0.0249	2.6786	0.0

19.5	-107.0	17.4435	9.47	54.26	14.6416	96.6275	6.1238	0.0888	0.22	248.62	0.0266	2.4279	0.0

19.5	-106.5	16.9231	9.01	53.22	14.3056	85.2406	5.6645	0.0977	0.22	224.1	0.0298	2.4179	0.0

19.5	-106.0	16.3212	8.4	51.5	13.9554	67.4744	5.2799	0.1182	0.23	191.8	0.037	2.4973	0.0

19.5	-105.5	14.443	7.4	51.26	12.4304	51.1431	4.482	0.1097	0.24	220.31	0.0236	2.4894	0.0

19.5	-96.0	6.8183	16.23	238.05	1.8252	114.0429	0.146	0.2423	0.53	220.48	0.0531	3.7775	0.0

19.5	-95.5	8.5259	22.2	260.36	2.0147	169.7486	0.1955	0.249	0.56	224.09	0.058	3.9586	0.0

19.5	-95.0	8.3691	21.79	260.39	2.1601	164.5308	0.1775	0.2152	0.47	219.47	0.0692	3.591	0.0

19.5	-94.5	7.7526	19.31	249.08	2.1744	159.4258	0.1919	0.1799	0.34	191.31	0.0792	3.0971	0.0

19.5	-94.0	7.2624	17.73	244.09	2.1757	153.811	0.1695	0.1715	0.3	174.35	0.0898	2.8651	0.0

19.5	-93.5	6.8604	16.58	241.71	2.1233	146.17	0.1514	0.1805	0.28	155.81	0.1038	2.4977	0.0

19.5	-93.0	6.3782	15.47	242.58	1.9622	137.6311	0.1435	0.188	0.27	144.45	0.1106	2.4443	0.0

19.5	-92.5	5.1929	12.49	240.56	1.6854	113.7869	0.1121	0.1845	0.25	138.09	0.1156	2.5171	0.0

19.5	-92.0	3.9861	9.47	237.6	1.3893	88.6623	0.0931	0.1851	0.25	132.82	0.1246	2.3267	0.0

19.5	-91.5	2.4228	5.56	229.32	0.9398	58.0102	0.0808	0.1762	0.22	126.44	0.1176	2.0849	0.0

19.5	-91.0	0.9938	2.03	204.44	0.446	23.5513	0.0579	0.16	0.22	135.63	0.0991	2.1433	0.0

19.5	-87.0	3.6291	3.24	89.4	2.5293	24.3161	0.0766	0.1921	0.19	101.09	0.1413	1.2861	0.0

19.5	-86.5	4.5218	4.54	100.38	2.9633	37.6081	0.112	0.1954	0.2	103.69	0.1456	1.6315	0.0

19.5	-86.0	5.0361	5.33	105.78	3.2442	42.8076	0.1546	0.2083	0.21	103.11	0.1582	1.6645	0.0

19.5	-85.5	5.1624	5.59	108.29	3.3674	44.1534	0.2955	0.2088	0.2	97.11	0.167	1.5238	0.0

19.5	-85.0	5.0567	5.45	107.7	3.3842	42.2231	0.3565	0.2048	0.19	90.8	0.1724	1.436	0.0

20.0	-120.0	24.9852	11.84	47.4	22.0864	74.39	5.6945	0.1304	0.11	82.2	0.1052	0.7604	0.0002

20.0	-119.5	24.8213	11.82	47.62	21.9198	73.9871	5.7143	0.1256	0.11	84.05	0.0993	0.6648	0.0

20.0	-119.0	24.7254	11.83	47.85	21.6919	73.2517	5.7793	0.1245	0.11	90.31	0.0973	0.7886	0.0

20.0	-118.5	24.5966	11.82	48.04	21.4492	72.5081	5.8659	0.1241	0.12	97.57	0.0952	0.8061	0.0

20.0	-118.0	24.4309	11.78	48.22	21.1837	71.3554	5.9736	0.1227	0.13	103.47	0.0907	0.8924	0.0

20.0	-117.5	24.3052	11.75	48.35	21.0328	70.3641	6.0408	0.1189	0.12	103.54	0.086	0.9097	0.0

20.0	-117.0	24.1822	11.69	48.36	20.9096	69.6374	6.0924	0.113	0.11	101.69	0.0833	0.8936	0.0

20.0	-116.5	23.9308	11.62	48.58	20.6249	68.6217	6.1694	0.1076	0.11	104.17	0.079	0.8629	0.0

20.0	-116.0	23.7332	11.55	48.65	20.4831	67.5929	6.2984	0.1032	0.11	108.49	0.0705	0.8009	0.0001

20.0	-115.5	23.4956	11.44	48.69	20.134	66.641	6.3905	0.0996	0.11	110.03	0.0638	0.7671	0.0001

20.0	-115.0	23.0294	11.21	48.68	19.6275	65.2395	6.4854	0.096	0.11	110.34	0.0616	0.828	0.0

20.0	-114.5	22.6154	10.93	48.31	19.25	63.8044	6.7547	0.092	0.1	110.69	0.0585	0.7385	0.0

20.0	-114.0	22.5546	10.8	47.91	19.2034	62.6171	7.1437	0.0878	0.1	114.89	0.0531	0.6664	0.0

20.0	-113.5	22.5769	10.76	47.68	19.309	61.5719	7.3818	0.0859	0.1	121.88	0.0496	0.7688	0.0

20.0	-113.0	22.4547	10.67	47.52	19.2719	60.2131	7.5408	0.0847	0.11	132.66	0.0442	0.8353	0.0

20.0	-112.5	22.2102	10.51	47.31	19.1994	58.8893	7.5689	0.083	0.12	143.37	0.0419	1.0718	0.0

20.0	-112.0	21.7774	10.29	47.26	18.9886	57.5042	7.5269	0.0753	0.1	135.46	0.038	0.7575	0.0

20.0	-111.5	21.0071	9.88	47.05	18.2455	54.8999	7.3658	0.0691	0.1	138.11	0.036	0.6837	0.0

20.0	-111.0	19.979	9.34	46.76	17.4183	51.9828	7.0578	0.0643	0.09	139.4	0.0331	0.7079	0.0

20.0	-110.5	19.5731	8.97	45.82	17.1833	49.9413	7.0031	0.0596	0.08	141.06	0.0287	0.6859	0.0

20.0	-110.0	19.4801	8.85	45.41	17.0731	47.8289	7.8466	0.0576	0.09	156.57	0.0259	0.9372	0.0

20.0	-109.5	19.2371	8.99	46.75	16.6159	59.3964	7.6944	0.061	0.14	223.19	0.0246	2.1251	0.0

20.0	-109.0	18.8746	9.19	48.67	16.0804	69.6319	7.5333	0.0654	0.17	252.77	0.0245	2.0244	0.0

20.0	-108.5	18.3141	9.35	51.03	15.576	77.7268	6.8686	0.0694	0.18	265.23	0.0253	2.332	0.0

20.0	-108.0	17.7344	9.43	53.17	15.0876	87.204	6.5057	0.0737	0.21	279.15	0.0237	2.6209	0.0

20.0	-107.5	17.0636	9.42	55.18	14.4469	98.2788	6.0611	0.0762	0.21	279.77	0.0234	2.856	0.0

20.0	-107.0	16.3399	9.06	55.47	13.9157	97.1973	5.7309	0.081	0.22	265.63	0.0241	2.6939	0.0

20.0	-106.5	15.5846	8.49	54.48	13.3924	82.5315	5.0296	0.0924	0.22	235.6	0.028	2.6413	0.0

20.0	-106.0	14.7163	7.69	52.25	12.6668	65.7968	4.5096	0.117	0.22	184.2	0.0378	2.0311	0.0

20.0	-105.5	12.1355	6.31	51.99	10.3008	44.9496	3.9707	0.0198	0.04	200.22	0.0055	0.3389	0.0

20.0	-96.5	5.8414	12.59	215.45	1.956	83.8058	0.0893	0.1267	0.22	176.1	0.0393	1.4475	0.0

20.0	-96.0	8.1956	19.81	241.7	2.2089	149.4301	0.1244	0.26	0.51	197.71	0.0665	3.7128	0.0

20.0	-95.5	8.4778	21.44	252.84	2.2543	170.4003	0.1616	0.2259	0.48	213.62	0.0683	4.1211	0.0

20.0	-95.0	8.1745	20.16	246.61	2.3084	152.2658	0.2359	0.1945	0.39	199.23	0.0741	3.169	0.0

20.0	-94.5	7.7456	18.42	237.81	2.4043	153.001	0.2649	0.1772	0.33	186.32	0.0811	3.054	0.0

20.0	-94.0	7.4055	17.31	233.76	2.3818	147.5735	0.2115	0.1804	0.3	165.81	0.0948	2.6985	0.0

20.0	-93.5	7.1199	16.39	230.14	2.3432	141.772	0.2209	0.193	0.29	149.33	0.1088	2.4023	0.0

20.0	-93.0	6.7152	15.39	229.14	2.2495	134.9545	0.2119	0.2002	0.28	137.81	0.1226	2.3764	0.0

20.0	-92.5	5.8963	13.45	228.11	2.034	119.4564	0.1431	0.2011	0.26	129.97	0.1316	2.3046	0.0

20.0	-92.0	4.6882	10.39	221.73	1.7718	93.6763	0.1262	0.2067	0.25	121.38	0.1422	2.233	0.0

20.0	-91.5	1.5874	2.59	162.91	0.7592	19.7069	0.0627	0.2148	0.25	117.45	0.152	2.3199	0.0

20.0	-91.0	1.4358	2.59	180.17	0.7196	23.5264	0.083	0.2081	0.24	113.7	0.1442	2.0945	0.0

20.0	-87.0	2.9381	2.35	79.93	2.1905	13.8758	0.0528	0.1982	0.18	93.04	0.1466	1.2549	0.0

20.0	-86.5	4.3776	4.3	98.21	2.8438	36.6056	0.1128	0.2035	0.2	99.74	0.1482	1.7222	0.0

20.0	-86.0	5.0683	5.43	107.15	3.1931	45.0062	0.1907	0.2039	0.2	100.52	0.156	1.6923	0.0

20.0	-85.5	5.236	5.88	112.36	3.2954	48.5817	0.304	0.2067	0.2	98.77	0.1636	1.6175	0.0

20.0	-85.0	5.0876	5.7	112.05	3.2738	45.842	0.365	0.2074	0.19	91.19	0.1734	1.546	0.0

20.5	-120.0	24.7236	11.95	48.33	21.9622	75.7499	5.4819	0.1217	0.1	79.56	0.1	0.529	0.0

20.5	-119.5	24.6085	11.93	48.47	21.7426	75.3239	5.4782	0.1189	0.1	82.5	0.096	0.631	0.0

20.5	-119.0	24.483	11.9	48.59	21.5984	74.6578	5.4928	0.1179	0.1	88.47	0.091	0.7581	0.0

20.5	-118.5	24.3384	11.83	48.6	21.419	73.7554	5.5353	0.1174	0.11	95.93	0.0884	0.9992	0.0

