lat	lon	PwaveProm	PwaveS	PwaveCV	PwaveMed	PwaveMax	PwaveMin	PwindProm	PwindS	PwindCV	PwindMed	PwindMax	PwindMin

14.0	-120.0	28.0678	14.55	51.83	23.3855	72.9043	6.9481	0.1788	0.19	103.8	0.1129	1.124	0.0001

14.0	-119.5	27.977	14.26	50.98	23.451	71.554	6.9504	0.1783	0.18	101.06	0.114	1.0281	0.0

14.0	-119.0	27.7928	14.0	50.39	23.3617	70.7964	8.3876	0.1729	0.17	100.08	0.1132	1.0303	0.0

14.0	-118.5	27.7336	13.77	49.65	23.5499	70.3072	8.1253	0.1691	0.17	99.47	0.1098	1.0087	0.0

14.0	-118.0	27.576	13.55	49.13	23.2594	69.9576	8.0841	0.1664	0.16	99.11	0.1085	0.9102	0.0

14.0	-117.5	27.4419	13.31	48.52	23.1094	69.7709	7.875	0.1639	0.16	97.34	0.1124	0.9127	0.0002

14.0	-117.0	27.393	13.09	47.8	23.2422	69.8481	7.8268	0.1614	0.15	94.3	0.1158	0.8794	0.0

14.0	-116.5	27.2753	12.89	47.24	23.4545	69.4983	7.3399	0.1595	0.15	91.66	0.1174	0.7603	0.0

14.0	-116.0	27.1219	12.63	46.56	23.1687	69.0727	7.4798	0.158	0.14	91.45	0.1155	0.8792	0.0

14.0	-115.5	27.0438	12.39	45.8	23.6831	68.9217	7.2402	0.1568	0.15	94.68	0.1128	1.3989	0.0

14.0	-115.0	26.8902	12.15	45.2	24.053	68.0083	7.1255	0.1577	0.17	107.74	0.1135	2.115	0.0

14.0	-114.5	26.7206	11.92	44.63	23.9706	66.6196	7.2031	0.1584	0.18	112.85	0.1099	1.9233	0.0

14.0	-114.0	26.468	11.74	44.35	23.9241	65.551	7.2655	0.1575	0.18	114.05	0.1064	1.9947	0.0

14.0	-113.5	26.1554	11.48	43.88	23.6257	64.7103	7.4237	0.152	0.17	110.67	0.1023	1.6543	0.0001

14.0	-113.0	25.8312	11.21	43.39	23.4456	64.0723	7.3336	0.1471	0.16	106.09	0.0995	1.3101	0.0

14.0	-112.5	25.5677	10.97	42.89	23.1714	63.3428	7.4743	0.1477	0.16	106.41	0.102	1.2481	0.0

14.0	-112.0	25.2354	10.75	42.58	22.862	62.7824	7.7525	0.1483	0.16	108.14	0.1012	1.5666	0.0

14.0	-111.5	24.9051	10.5	42.17	22.7028	62.3759	8.2842	0.1464	0.16	107.81	0.101	1.3387	0.0

14.0	-111.0	24.5705	10.23	41.63	22.684	61.7908	8.3895	0.1426	0.15	103.04	0.0996	0.9277	0.0

14.0	-110.5	24.1869	10.03	41.49	22.1983	61.0573	8.3998	0.138	0.14	102.21	0.0967	0.8851	0.0

14.0	-110.0	23.856	9.76	40.9	21.8271	60.3829	9.5979	0.1327	0.14	106.57	0.0894	1.093	0.0

14.0	-109.5	23.5176	9.54	40.55	21.373	59.3861	9.2806	0.1277	0.14	111.97	0.0816	1.0758	0.0

14.0	-109.0	23.144	9.29	40.15	20.9624	57.9718	9.0452	0.1228	0.14	117.72	0.0772	1.0026	0.0

14.0	-108.5	22.6442	8.97	39.61	20.226	56.4495	8.8495	0.1184	0.14	122.4	0.0731	1.1334	0.0

14.0	-108.0	22.343	8.75	39.17	20.0298	54.8401	8.674	0.1148	0.15	127.84	0.0666	1.2472	0.0

14.0	-107.5	22.068	8.47	38.37	19.8894	53.2447	8.4705	0.1127	0.16	138.8	0.0604	1.81	0.0

14.0	-107.0	21.722	8.19	37.7	19.7734	51.544	8.1094	0.1089	0.16	143.78	0.0544	1.4515	0.0

14.0	-106.5	21.4317	8.05	37.58	19.4071	52.3586	7.8115	0.1028	0.15	143.26	0.0491	1.0324	0.0

14.0	-106.0	21.1527	7.97	37.69	19.2002	54.3421	7.4675	0.0954	0.14	144.4	0.0455	0.9592	0.0

14.0	-105.5	20.8889	7.83	37.51	18.9735	54.778	7.1471	0.0902	0.14	151.43	0.0411	0.9482	0.0

14.0	-105.0	20.6191	7.74	37.55	18.7399	54.2584	6.8735	0.0854	0.14	158.48	0.0364	0.8864	0.0

14.0	-104.5	20.3338	7.65	37.62	18.5526	54.0348	6.5991	0.0818	0.14	168.04	0.0316	0.9138	0.0

14.0	-104.0	20.1257	7.6	37.78	18.3738	55.3931	6.3186	0.0807	0.14	176.09	0.0304	1.0968	0.0

14.0	-103.5	19.9005	7.63	38.33	18.2462	56.234	6.0439	0.0802	0.14	176.17	0.0309	1.0395	0.0

14.0	-103.0	19.7164	7.73	39.2	18.057	57.7263	5.7547	0.08	0.14	179.55	0.0297	1.0536	0.0

14.0	-102.5	19.5136	7.78	39.86	17.7905	57.9837	5.4891	0.0794	0.15	185.44	0.0292	1.2183	0.0

14.0	-102.0	19.3092	7.99	41.37	17.605	58.6215	5.234	0.0796	0.16	197.0	0.0279	1.4025	0.0

14.0	-101.5	19.061	8.18	42.91	17.4492	60.7052	4.7356	0.0805	0.17	211.24	0.0271	1.7843	0.0

14.0	-101.0	18.8397	8.44	44.8	17.3004	65.6753	4.5378	0.0807	0.18	221.2	0.0263	1.9242	0.0

14.0	-100.5	18.5955	8.74	47.01	17.0378	73.7451	4.4031	0.0792	0.18	222.68	0.0255	1.9854	0.0

14.0	-100.0	18.4298	9.12	49.49	16.5739	77.7351	4.3255	0.0753	0.17	222.15	0.0236	1.9227	0.0

14.0	-99.5	18.2687	9.4	51.44	16.2151	82.9522	4.1572	0.0739	0.17	231.32	0.0224	2.0936	0.0

14.0	-99.0	18.2027	9.7	53.3	15.957	91.627	4.0088	0.0745	0.17	234.68	0.0211	2.1569	0.0

14.0	-98.5	18.2555	10.31	56.48	15.6778	93.3297	3.8744	0.0775	0.19	241.36	0.0216	2.3328	0.0

14.0	-98.0	18.5309	10.98	59.23	15.7208	85.4964	3.7845	0.0854	0.2	232.09	0.0229	2.2312	0.0

14.0	-97.5	19.1467	12.35	64.49	16.0472	114.6132	3.7179	0.1041	0.22	207.72	0.0291	2.3601	0.0

14.0	-97.0	20.197	15.27	75.61	16.1148	156.9006	3.6416	0.1522	0.31	201.98	0.0424	2.8486	0.0

14.0	-96.5	22.2912	20.08	90.09	16.8325	205.4801	3.6975	0.2599	0.48	182.85	0.0701	3.8341	0.0

14.0	-96.0	24.9411	25.98	104.15	17.9112	250.9464	3.8119	0.4012	0.68	169.69	0.0902	4.572	0.0

14.0	-95.5	26.7041	30.5	114.22	18.2364	272.7256	3.5412	0.4741	0.78	164.15	0.1103	4.8825	0.0

14.0	-95.0	26.5055	30.25	114.14	18.4226	256.2857	3.3369	0.4432	0.74	167.11	0.1014	4.6947	0.0

14.0	-94.5	23.1057	23.91	103.48	16.7703	199.4486	3.1642	0.3103	0.58	186.3	0.0743	3.9828	0.0

14.0	-94.0	20.5481	17.1	83.21	16.1903	144.9073	2.9365	0.1959	0.43	217.79	0.037	3.3101	0.0

14.0	-93.5	17.8183	12.33	69.22	14.6363	104.6202	2.7679	0.0975	0.25	258.55	0.0184	2.4163	0.0

14.0	-93.0	16.0042	9.37	58.58	13.518	71.6701	2.6601	0.0437	0.1	232.94	0.01	1.1071	0.0

14.0	-92.5	14.4686	7.98	55.19	12.3781	60.6004	2.5165	0.0316	0.07	226.26	0.0078	0.8551	0.0

14.0	-92.0	13.0573	7.37	56.43	11.003	51.45	2.1961	0.0341	0.08	225.97	0.0097	1.0053	0.0

14.0	-91.5	10.0769	5.54	54.94	8.7738	33.0022	1.8546	0.0205	0.05	242.08	0.0066	0.7495	0.0

14.5	-120.0	28.2125	14.82	52.53	23.4252	74.7179	7.3371	0.1859	0.18	99.15	0.1238	1.0523	0.0

14.5	-119.5	28.019	14.58	52.04	23.1041	73.4934	7.3447	0.1852	0.18	97.67	0.1284	1.0008	0.0001

14.5	-119.0	27.8895	14.31	51.3	22.9822	72.7408	7.2371	0.1831	0.17	95.39	0.1272	1.0304	0.0003

14.5	-118.5	27.8539	14.07	50.51	23.2382	72.0577	8.4868	0.1786	0.17	94.99	0.1279	1.0168	0.0

14.5	-118.0	27.6321	13.82	50.02	23.1616	71.3461	8.1091	0.1751	0.16	93.81	0.125	1.0103	0.0

14.5	-117.5	27.5094	13.54	49.21	22.9794	70.747	8.2016	0.1723	0.16	92.86	0.1258	0.9586	0.0

14.5	-117.0	27.3673	13.34	48.74	23.0302	70.6628	7.8728	0.1684	0.15	90.45	0.1278	0.8636	0.0

14.5	-116.5	27.1942	13.12	48.25	23.1246	70.1864	7.5517	0.1656	0.15	88.08	0.1255	0.7354	0.0

14.5	-116.0	27.0253	12.87	47.62	23.0195	69.8038	7.6506	0.1609	0.14	86.05	0.1189	0.7451	0.0

14.5	-115.5	26.8912	12.63	46.96	23.2521	69.4997	7.1537	0.1558	0.13	83.85	0.119	0.8182	0.0001

14.5	-115.0	26.63	12.4	46.56	23.252	68.4402	7.2143	0.1512	0.13	87.18	0.1147	1.0423	0.0

14.5	-114.5	26.4214	12.14	45.95	23.4566	67.1837	7.2653	0.1511	0.16	104.87	0.1077	1.9539	0.0

14.5	-114.0	26.1778	11.91	45.5	23.28	66.1314	7.3088	0.1487	0.17	115.04	0.1024	2.3082	0.0

14.5	-113.5	25.8345	11.6	44.91	23.0942	65.1981	7.1712	0.1435	0.16	112.35	0.0995	1.6811	0.0

14.5	-113.0	25.4424	11.29	44.39	22.5878	64.9275	7.1299	0.1385	0.15	108.48	0.0955	1.3112	0.0

14.5	-112.5	25.188	10.97	43.56	22.4213	63.9111	7.5698	0.137	0.15	106.21	0.0956	1.1284	0.0

14.5	-112.0	24.9044	10.74	43.11	22.2257	62.9504	7.7347	0.1384	0.15	108.07	0.0939	1.3929	0.0

14.5	-111.5	24.5126	10.33	42.15	22.0622	62.3714	8.4489	0.1381	0.15	109.94	0.0917	1.2893	0.0

14.5	-111.0	24.2293	10.08	41.62	21.995	61.592	8.6989	0.1359	0.15	108.26	0.0916	0.9978	0.0

14.5	-110.5	23.9031	9.88	41.33	21.7779	61.1625	8.8735	0.1325	0.14	107.09	0.0852	0.877	0.0

14.5	-110.0	23.5955	9.61	40.74	21.4177	60.1341	9.4812	0.1295	0.15	112.7	0.0824	1.1414	0.0001

14.5	-109.5	23.2858	9.46	40.6	20.9574	59.2233	9.1943	0.1245	0.15	119.56	0.0789	1.3395	0.0

14.5	-109.0	22.9184	9.32	40.66	20.4397	58.0032	8.8904	0.1189	0.15	125.96	0.073	1.3275	0.0

14.5	-108.5	22.5133	9.06	40.23	19.9223	56.4726	8.6991	0.1149	0.15	134.0	0.0663	1.2515	0.0

14.5	-108.0	22.0453	8.75	39.67	19.5342	54.8375	8.4483	0.1116	0.16	147.65	0.0614	1.6519	0.0

14.5	-107.5	21.6836	8.48	39.11	19.3512	53.2781	8.101	0.1077	0.18	167.32	0.055	2.1681	0.0

14.5	-107.0	21.2625	8.12	38.2	19.2002	51.6238	8.0615	0.0994	0.16	163.31	0.0494	1.5829	0.0

14.5	-106.5	20.9025	7.92	37.91	18.8406	49.5096	7.9477	0.0902	0.14	152.8	0.0446	0.9924	0.0

14.5	-106.0	20.5811	7.8	37.9	18.6481	50.4375	7.6423	0.0831	0.13	152.43	0.0406	0.8996	0.0

14.5	-105.5	20.2692	7.63	37.64	18.368	50.9309	7.3135	0.077	0.12	159.34	0.0352	0.8655	0.0

14.5	-105.0	19.9442	7.51	37.65	18.1618	50.4494	7.0505	0.0707	0.12	166.89	0.0308	0.8688	0.0

14.5	-104.5	19.6538	7.4	37.67	17.9504	50.6608	6.7724	0.0666	0.12	176.41	0.0272	0.8837	0.0

14.5	-104.0	19.4118	7.3	37.6	17.7663	52.5318	6.4673	0.0644	0.12	186.34	0.0258	1.0468	0.0

14.5	-103.5	19.1426	7.24	37.84	17.4813	53.2141	6.1405	0.0625	0.12	190.75	0.025	1.156	0.0

14.5	-103.0	18.9122	7.23	38.24	17.3138	52.2884	5.8103	0.0629	0.12	196.56	0.0231	1.1742	0.0

14.5	-102.5	18.736	7.35	39.25	17.2141	54.8078	5.5052	0.064	0.13	203.64	0.021	1.2925	0.0

14.5	-102.0	18.4936	7.49	40.51	16.9697	57.4574	5.2021	0.065	0.14	216.95	0.0206	1.3644	0.0

14.5	-101.5	18.2501	7.81	42.82	16.735	59.3887	4.6616	0.0662	0.15	227.23	0.0191	1.4632	0.0

14.5	-101.0	17.9816	8.05	44.77	16.5058	60.8483	4.438	0.0656	0.15	234.77	0.0178	1.7179	0.0

14.5	-100.5	17.6807	8.32	47.08	16.1734	67.718	4.2506	0.0644	0.16	247.58	0.0165	1.7812	0.0

14.5	-100.0	17.3282	8.68	50.09	15.6642	74.6098	4.1447	0.0629	0.16	250.24	0.0156	1.8447	0.0

14.5	-99.5	17.0925	8.92	52.17	15.1958	78.4956	3.9576	0.0624	0.16	253.51	0.0152	1.9238	0.0

14.5	-99.0	16.8744	9.16	54.28	14.8353	86.665	3.7647	0.0618	0.16	262.59	0.0157	2.2018	0.0

14.5	-98.5	16.7655	9.6	57.28	14.4492	90.7072	3.6319	0.0613	0.16	262.17	0.0154	2.1401	0.0

14.5	-98.0	16.8026	9.83	58.51	14.2828	87.7186	3.5346	0.0641	0.18	278.79	0.0156	2.376	0.0

14.5	-97.5	17.1503	10.11	58.97	14.433	77.9233	3.4917	0.0694	0.18	261.3	0.0182	2.3977	0.0

14.5	-97.0	17.7365	11.31	63.77	14.616	95.8792	3.5174	0.0901	0.2	220.11	0.0222	2.3494	0.0

14.5	-96.5	19.5231	14.77	75.67	15.2968	145.1891	3.7012	0.1723	0.35	204.0	0.0403	3.2033	0.0

14.5	-96.0	22.7012	21.23	93.53	17.1444	208.619	3.4529	0.3806	0.66	172.13	0.0884	4.5562	0.0

14.5	-95.5	25.6951	27.9	108.56	17.9374	250.7702	3.2316	0.5636	0.89	157.5	0.1276	5.267	0.0

14.5	-95.0	26.7756	29.72	111.01	18.7236	244.7869	2.9531	0.5666	0.89	157.46	0.1248	5.1931	0.0

14.5	-94.5	23.067	23.14	100.32	16.8896	181.0114	2.7572	0.3926	0.68	172.98	0.0802	4.3173	0.0

14.5	-94.0	19.8287	15.52	78.25	15.754	127.912	2.5931	0.2401	0.49	204.18	0.0412	3.8227	0.0

14.5	-93.5	16.7894	11.02	65.61	13.7844	84.4824	2.4433	0.1096	0.29	263.18	0.0188	2.7083	0.0

14.5	-93.0	14.277	8.34	58.41	11.9604	65.7034	2.27	0.0451	0.12	267.31	0.0084	1.3644	0.0

14.5	-92.5	11.9475	7.01	58.7	9.943	54.4201	1.9945	0.0342	0.1	297.41	0.0074	1.558	0.0

15.0	-120.0	28.0848	15.11	53.81	22.9388	76.4416	7.5958	0.1918	0.18	92.33	0.1334	1.0014	0.0001

15.0	-119.5	27.9164	14.82	53.09	22.6852	75.5887	7.4524	0.1888	0.18	92.76	0.1334	0.9949	0.0006

15.0	-119.0	27.986	14.48	51.76	22.8032	74.7993	7.2472	0.1854	0.17	92.74	0.1357	1.0289	0.0003

15.0	-118.5	27.8369	14.22	51.1	22.8243	73.8511	8.2363	0.1819	0.17	92.56	0.1341	1.0265	0.0001

15.0	-118.0	27.6476	13.95	50.47	22.7839	72.8585	8.4099	0.1784	0.16	90.71	0.1358	1.0193	0.0

15.0	-117.5	27.5096	13.72	49.86	22.8215	72.1524	7.7794	0.1752	0.16	89.22	0.1388	0.9636	0.0002

15.0	-117.0	27.3051	13.52	49.51	22.5231	71.265	7.5322	0.1713	0.15	88.4	0.1358	0.8868	0.0004

15.0	-116.5	27.1464	13.28	48.91	22.859	70.4553	7.6189	0.1672	0.14	86.51	0.1286	0.7465	0.0001

15.0	-116.0	26.9213	13.11	48.72	22.7055	70.0194	7.0247	0.1614	0.14	84.51	0.1212	0.6869	0.0004

15.0	-115.5	26.697	12.87	48.19	22.4797	69.1989	7.0273	0.1549	0.13	82.75	0.1179	0.8063	0.0003

15.0	-115.0	26.4518	12.57	47.51	22.4687	69.1852	7.387	0.1472	0.12	82.68	0.1132	0.6801	0.0007

15.0	-114.5	26.2362	12.25	46.69	22.992	68.979	7.0965	0.1425	0.12	86.8	0.1096	1.0577	0.0

15.0	-114.0	25.9166	11.97	46.19	22.7502	66.8192	6.7271	0.1407	0.14	100.14	0.1042	1.5849	0.0

15.0	-113.5	25.5607	11.67	45.64	22.5752	65.9924	6.8285	0.1367	0.15	109.18	0.0976	1.989	0.0

15.0	-113.0	25.2482	11.3	44.74	22.2639	65.3754	7.2366	0.1329	0.15	111.0	0.092	1.6221	0.0001

15.0	-112.5	24.9125	10.97	44.01	21.8592	64.3251	7.1787	0.1304	0.14	108.44	0.0899	1.2908	0.0001

15.0	-112.0	24.6258	10.66	43.29	21.7193	63.1673	7.6624	0.1305	0.14	108.92	0.0886	1.2499	0.0

15.0	-111.5	24.215	10.2	42.12	21.5166	62.407	8.6573	0.1313	0.15	111.56	0.0836	1.358	0.0

15.0	-111.0	23.9908	9.97	41.54	21.6324	61.7548	8.5512	0.132	0.15	113.1	0.0816	1.0924	0.0

15.0	-110.5	23.7059	9.74	41.07	21.5596	60.8397	8.4578	0.1294	0.15	115.0	0.0771	1.0125	0.0

15.0	-110.0	23.4926	9.55	40.66	21.2002	59.6419	9.2739	0.1265	0.16	122.94	0.0759	1.6758	0.0

15.0	-109.5	23.1607	9.44	40.77	20.537	58.6196	8.9985	0.1216	0.16	128.07	0.0738	1.7585	0.0

15.0	-109.0	22.7591	9.31	40.91	19.9993	57.5501	8.5754	0.1167	0.16	136.12	0.0696	1.549	0.0

15.0	-108.5	22.364	9.14	40.87	19.6063	56.1282	8.2343	0.112	0.17	148.54	0.0628	1.651	0.0

15.0	-108.0	21.9815	8.93	40.64	19.4029	54.4856	7.9133	0.1084	0.18	167.45	0.058	1.9286	0.0

15.0	-107.5	21.3877	8.43	39.42	19.0524	53.0397	7.6144	0.1025	0.2	190.46	0.0534	3.0435	0.0

15.0	-107.0	20.849	8.03	38.53	18.735	51.5001	7.4996	0.0917	0.16	172.0	0.0482	1.7057	0.0

15.0	-106.5	20.4513	7.85	38.39	18.4333	49.3121	7.5638	0.0818	0.13	159.16	0.0407	0.9876	0.0

15.0	-106.0	20.1067	7.67	38.15	18.2041	47.2233	7.6661	0.0733	0.11	155.78	0.0358	0.8235	0.0

15.0	-105.5	19.761	7.52	38.03	17.9333	47.5052	7.4396	0.0669	0.11	162.98	0.0307	0.8218	0.0

15.0	-105.0	19.4209	7.4	38.08	17.6725	47.4916	7.2142	0.0608	0.11	173.96	0.0284	0.8956	0.0

15.0	-104.5	19.1334	7.2	37.64	17.5591	47.0456	6.9396	0.0556	0.1	180.71	0.0246	0.8818	0.0

15.0	-104.0	18.8283	7.06	37.5	17.3854	46.8398	6.5947	0.0519	0.09	181.78	0.022	0.8579	0.0

15.0	-103.5	18.5702	6.94	37.39	17.1738	47.0991	6.2307	0.05	0.1	190.18	0.021	0.9426	0.0

15.0	-103.0	18.3002	6.88	37.6	16.9209	47.426	5.873	0.0503	0.1	204.71	0.0193	1.0815	0.0

15.0	-102.5	18.0118	6.94	38.55	16.674	49.6047	5.5067	0.0503	0.11	213.77	0.0186	1.1683	0.0

15.0	-102.0	17.7209	7.08	39.96	16.3566	52.1169	4.8867	0.0513	0.12	227.54	0.0171	1.3483	0.0

15.0	-101.5	17.419	7.31	41.96	16.0984	53.7188	4.6011	0.0519	0.12	238.1	0.0158	1.4718	0.0

15.0	-101.0	17.1104	7.58	44.27	15.8077	54.6683	4.3254	0.0525	0.13	238.4	0.015	1.5891	0.0

15.0	-100.5	16.824	7.9	46.97	15.331	60.3126	4.061	0.0511	0.13	250.77	0.0135	2.0417	0.0

15.0	-100.0	16.4993	8.32	50.44	14.7002	69.1876	3.9132	0.052	0.14	266.01	0.0141	2.0341	0.0

15.0	-99.5	16.172	8.63	53.38	14.1259	76.8236	3.6938	0.0511	0.14	267.18	0.0139	1.8183	0.0

15.0	-99.0	15.8431	8.87	55.97	13.7366	83.7679	3.524	0.0515	0.14	271.7	0.0152	2.0694	0.0

15.0	-98.5	15.5891	9.25	59.32	13.3487	85.9156	3.4095	0.0507	0.14	270.81	0.0143	1.9389	0.0

15.0	-98.0	15.4806	9.43	60.93	13.1232	86.2965	3.3006	0.0529	0.15	292.09	0.0156	2.3135	0.0

15.0	-97.5	15.5214	9.43	60.74	12.9776	80.103	3.3016	0.0558	0.17	296.44	0.0156	2.52	0.0

15.0	-97.0	15.706	9.54	60.71	12.981	70.043	3.3833	0.0508	0.13	259.24	0.0126	1.9164	0.0

15.0	-96.5	16.7535	10.14	60.54	13.7674	64.7073	3.3196	0.0769	0.16	213.66	0.0194	1.715	0.0

15.0	-96.0	19.3728	13.69	70.69	15.8556	122.2503	2.9711	0.2546	0.48	188.1	0.0584	3.6631	0.0

15.0	-95.5	22.9098	21.3	92.98	17.8294	193.9842	2.7337	0.573	0.85	148.72	0.1543	5.2051	0.0

15.0	-95.0	25.876	26.25	101.44	18.9695	209.11	2.5655	0.7158	1.0	139.73	0.1962	5.3183	0.0

15.0	-94.5	21.798	19.92	91.38	16.9638	149.8962	2.4005	0.4936	0.79	159.82	0.1123	4.6421	0.0

15.0	-94.0	17.7381	11.61	65.47	14.9014	81.9912	2.265	0.26	0.47	181.72	0.0402	3.2995	0.0

15.0	-93.5	14.3654	8.45	58.86	11.981	55.8772	2.0952	0.1064	0.25	235.29	0.0143	1.9866	0.0

15.0	-93.0	10.4452	6.17	59.06	8.8768	49.016	1.7267	0.0435	0.12	277.36	0.0071	1.5881	0.0

15.5	-120.0	28.0738	15.32	54.57	22.5478	78.6551	7.5383	0.1948	0.17	87.37	0.1427	0.8426	0.0

15.5	-119.5	27.9532	15.01	53.71	22.415	77.2439	7.4449	0.1899	0.17	88.08	0.1423	0.8529	0.0

15.5	-119.0	27.8117	14.75	53.04	22.39	75.7584	7.3	0.185	0.16	88.6	0.1409	0.9001	0.0002

15.5	-118.5	27.7854	14.42	51.9	22.4894	74.6825	7.1991	0.1814	0.16	88.58	0.1348	0.8668	0.0001

15.5	-118.0	27.5949	14.16	51.33	22.5131	73.5508	8.1409	0.1785	0.16	87.21	0.1337	0.8536	0.0002

15.5	-117.5	27.3818	13.91	50.79	22.3887	72.4778	7.8631	0.1745	0.15	86.76	0.1336	0.8838	0.0002

15.5	-117.0	27.2638	13.7	50.26	22.4746	71.8955	7.9565	0.1696	0.15	87.88	0.13	0.8551	0.0005

15.5	-116.5	27.0883	13.49	49.81	22.4002	71.1185	7.5644	0.1654	0.14	87.36	0.1254	0.8056	0.0002

15.5	-116.0	26.8064	13.3	49.63	22.333	70.251	7.3379	0.1597	0.14	85.98	0.1172	0.734	0.0001

15.5	-115.5	26.6231	13.08	49.12	22.335	70.4213	7.268	0.154	0.13	84.86	0.1176	0.6831	0.0

15.5	-115.0	26.3571	12.78	48.48	22.3426	70.7732	7.6332	0.1476	0.12	84.62	0.112	0.6919	0.0002

15.5	-114.5	26.0223	12.37	47.55	22.4659	70.1518	7.3708	0.1407	0.12	85.01	0.1102	0.7196	0.0002

15.5	-114.0	25.6663	12.02	46.82	22.469	67.8146	6.8233	0.1373	0.12	89.21	0.1056	0.9617	0.0

15.5	-113.5	25.3002	11.7	46.26	22.4198	66.5923	6.774	0.1336	0.14	101.96	0.0981	1.5658	0.0004

15.5	-113.0	24.9854	11.32	45.32	22.0398	65.4885	6.8161	0.1292	0.14	106.34	0.0914	1.5942	0.0

15.5	-112.5	24.6705	10.94	44.33	21.7212	64.7542	7.8532	0.1286	0.14	108.05	0.091	1.2806	0.0

15.5	-112.0	24.2682	10.49	43.23	21.4096	63.5353	8.6551	0.1283	0.14	107.98	0.0886	1.0961	0.0

15.5	-111.5	24.0421	10.28	42.78	21.3594	62.4749	8.4788	0.1279	0.14	110.53	0.084	1.1326	0.0

15.5	-111.0	23.8315	10.06	42.23	21.6636	61.6288	8.3556	0.1272	0.15	115.28	0.0763	0.9855	0.0

15.5	-110.5	23.578	9.88	41.89	21.5158	60.5719	8.8188	0.1255	0.15	122.83	0.0721	1.0711	0.0

15.5	-110.0	23.2184	9.66	41.59	21.0767	59.2826	8.8622	0.1222	0.16	129.02	0.0694	1.8551	0.0

15.5	-109.5	22.9097	9.56	41.72	20.5127	58.1344	8.6188	0.1186	0.16	137.32	0.0674	1.9699	0.0

15.5	-109.0	22.4525	9.45	42.08	19.8447	56.8364	8.2013	0.1143	0.17	148.83	0.0656	1.8419	0.0

15.5	-108.5	22.0191	9.28	42.12	19.346	55.4322	7.8459	0.1078	0.17	158.86	0.0602	1.7373	0.0

15.5	-108.0	21.6939	9.04	41.66	19.148	54.6101	7.5245	0.1004	0.17	165.18	0.0551	1.9195	0.0

15.5	-107.5	21.0848	8.52	40.43	18.675	52.7511	7.286	0.0927	0.16	169.74	0.0518	2.0757	0.0

15.5	-107.0	20.5571	8.12	39.52	18.26	51.0537	7.2123	0.0831	0.13	161.71	0.0441	1.2498	0.0

15.5	-106.5	20.045	7.82	39.04	18.032	49.2299	7.3771	0.0734	0.11	154.7	0.038	0.8496	0.0

15.5	-106.0	19.6428	7.63	38.86	17.7726	46.8894	7.4429	0.0654	0.1	154.67	0.0322	0.7663	0.0

15.5	-105.5	19.2972	7.45	38.61	17.588	45.777	7.3473	0.0602	0.1	163.14	0.0283	0.9264	0.0

15.5	-105.0	18.9435	7.29	38.48	17.379	46.3588	7.2887	0.0546	0.1	176.87	0.0248	0.9283	0.0

15.5	-104.5	18.624	7.13	38.26	17.1941	45.8503	7.2265	0.05	0.09	187.95	0.0208	0.9503	0.0

15.5	-104.0	18.3613	6.9	37.6	17.0316	44.5984	6.8374	0.0463	0.09	190.22	0.0188	0.8159	0.0

15.5	-103.5	18.0002	6.76	37.56	16.7632	44.7583	6.3869	0.0446	0.09	202.43	0.017	0.924	0.0

15.5	-103.0	17.6493	6.67	37.78	16.4969	44.9517	5.7886	0.0439	0.09	214.68	0.0155	1.1217	0.0

15.5	-102.5	17.3226	6.67	38.51	16.1478	45.5456	5.3308	0.0423	0.09	221.5	0.0138	1.1346	0.0

15.5	-102.0	16.9431	6.72	39.66	15.7535	46.3722	4.9119	0.0424	0.1	224.65	0.0146	1.1981	0.0

15.5	-101.5	16.5693	6.86	41.37	15.3822	46.0475	4.5457	0.043	0.1	233.46	0.0145	1.3102	0.0

15.5	-101.0	16.1421	7.11	44.07	14.9355	50.5734	4.2655	0.0437	0.1	240.34	0.0133	1.3248	0.0

15.5	-100.5	15.8029	7.45	47.12	14.31	53.9359	3.9319	0.0424	0.11	265.45	0.0135	2.1631	0.0

15.5	-100.0	15.4453	7.85	50.84	13.6457	62.5281	3.6504	0.0452	0.13	294.12	0.0148	2.7178	0.0

15.5	-99.5	15.1026	8.45	55.93	12.9499	78.5125	3.503	0.0453	0.13	297.38	0.015	2.1007	0.0

15.5	-99.0	14.717	8.76	59.54	12.3667	80.9974	3.302	0.0444	0.13	289.65	0.0155	1.8682	0.0

15.5	-98.5	14.3203	9.02	63.0	11.8024	77.703	3.1238	0.0417	0.13	303.25	0.013	1.78	0.0

15.5	-98.0	14.0435	9.44	67.21	11.3766	78.1951	3.0273	0.0465	0.14	306.38	0.014	2.1305	0.0

15.5	-97.5	13.7008	9.43	68.81	11.2022	76.9343	2.8931	0.0488	0.15	310.36	0.0123	2.2122	0.0

15.5	-97.0	13.658	9.25	67.73	11.2583	66.7316	2.8639	0.0403	0.11	270.15	0.0109	1.2582	0.0

