lat	lon	PwaveProm	PwaveS	PwaveCV	PwaveMed	PwaveMax	PwaveMin	PwindProm	PwindS	PwindCV	PwindMed	PwindMax	PwindMin
18.0	-114.0	26.2909	11.21	42.63	23.7149	69.4282	6.9079	0.129	0.15	118.28	0.0879	1.7938	0.0

18.0	-113.5	26.6277	11.39	42.76	23.8128	71.7503	7.0866	0.1197	0.14	115.84	0.0816	2.0264	0.0

18.0	-113.0	26.6246	11.44	42.95	23.7786	72.8713	7.305	0.1099	0.12	107.75	0.0752	1.4753	0.0

18.0	-112.5	26.4483	11.39	43.05	23.4867	72.8986	7.5067	0.1041	0.13	122.1	0.0707	2.445	0.0

18.0	-112.0	26.2858	11.34	43.13	23.241	72.6296	7.4709	0.1005	0.15	147.45	0.0666	2.5582	0.0001

18.0	-111.5	25.8995	11.14	43.0	22.8969	71.2135	7.2817	0.0955	0.14	150.91	0.0655	2.1571	0.0

18.0	-111.0	24.7523	10.5	42.42	22.009	66.0998	6.8451	0.0888	0.12	136.19	0.0639	2.1264	0.0

18.0	-110.5	24.0408	10.03	41.7	21.6142	62.4349	6.5404	0.0845	0.11	131.61	0.0592	1.4812	0.0

18.0	-110.0	23.7356	9.81	41.32	21.2898	62.5096	6.4789	0.0807	0.12	142.97	0.0534	1.6425	0.0

18.0	-109.5	23.7177	9.81	41.37	21.2923	62.8764	6.4382	0.0775	0.12	149.72	0.0494	1.5139	0.0

18.0	-109.0	23.7109	9.88	41.65	21.2384	63.0231	6.3749	0.0761	0.13	165.78	0.0474	1.7681	0.0

18.0	-108.5	23.5554	9.88	41.93	21.1962	62.667	6.28	0.0736	0.13	173.13	0.045	1.9348	0.0

18.0	-108.0	23.2687	9.82	42.2	21.0075	61.7994	6.286	0.0716	0.12	166.28	0.0416	1.6636	0.0

18.0	-107.5	22.9118	9.78	42.67	20.6138	60.8782	6.2375	0.069	0.1	148.68	0.0391	1.1516	0.0

18.0	-107.0	22.4867	9.61	42.75	20.1786	59.7812	6.3026	0.0681	0.09	137.2	0.0386	0.9836	0.0

18.0	-106.5	22.0377	9.43	42.79	19.9506	58.2034	6.2497	0.0663	0.09	130.18	0.038	0.7964	0.0

18.0	-106.0	21.5623	9.23	42.8	19.6624	56.7065	6.1736	0.0638	0.08	131.17	0.0367	0.6363	0.0

18.0	-105.5	20.9058	8.95	42.82	19.1769	53.2308	6.0943	0.0573	0.08	140.45	0.0282	0.5458	0.0

18.0	-105.0	20.0806	8.59	42.76	18.0904	46.9014	6.0068	0.0486	0.08	160.45	0.018	0.627	0.0

18.0	-104.5	19.1278	8.25	43.16	17.0066	45.2413	5.8804	0.0423	0.08	186.15	0.013	0.6592	0.0

18.0	-104.0	18.044	7.94	43.99	15.6594	44.8882	5.8013	0.0382	0.07	196.28	0.0133	0.8459	0.0

18.0	-103.5	16.6549	7.59	45.6	14.2878	44.2076	5.6454	0.0364	0.07	182.63	0.0148	0.8101	0.0

18.0	-103.0	14.9625	7.33	49.0	12.6434	43.2595	4.9454	0.0224	0.04	185.76	0.0082	0.3851	0.0

18.0	-102.5	11.3298	6.25	55.2	9.1292	35.844	3.5622	0.007	0.01	165.63	0.0026	0.1162	0.0

18.0	-87.5	3.4221	2.43	70.97	3.2232	17.6672	0.1275	0.1329	0.13	100.04	0.1004	1.2829	0.0

18.0	-87.0	3.9985	2.74	68.46	3.751	17.7442	0.1631	0.1455	0.13	87.63	0.1183	1.0329	0.0

18.0	-86.5	4.36	2.97	68.17	4.0037	21.7371	0.1858	0.1501	0.13	86.08	0.1246	1.0679	0.0001

18.0	-86.0	4.655	3.14	67.53	4.3278	24.0163	0.4139	0.1565	0.13	84.85	0.1305	1.0968	0.0

18.0	-85.5	4.8735	3.29	67.47	4.5544	25.1512	0.5045	0.163	0.14	84.88	0.1364	1.1025	0.0

18.0	-85.0	5.0307	3.39	67.3	4.6556	25.5409	0.461	0.1668	0.14	84.87	0.1401	1.1518	0.0

18.5	-120.0	30.006	15.85	52.83	25.7292	114.042	6.5195	0.1933	0.14	70.84	0.1718	0.7739	0.0001

18.5	-119.5	29.885	15.6	52.21	25.5275	111.5455	6.4708	0.1886	0.14	72.32	0.1648	0.7706	0.0

18.5	-119.0	29.7451	15.33	51.55	25.4002	107.7264	6.4747	0.1851	0.14	73.01	0.1584	0.7597	0.0001

18.5	-118.5	29.6254	15.04	50.76	25.4242	103.9248	6.4984	0.1822	0.13	73.28	0.1544	0.7128	0.0001

18.5	-118.0	29.4653	14.76	50.08	25.3978	101.094	6.5204	0.1785	0.13	73.28	0.1512	0.6759	0.0003

18.5	-117.5	29.2569	14.48	49.5	25.1973	98.1699	6.6013	0.1743	0.13	74.47	0.1485	0.6883	0.0002

18.5	-117.0	29.0451	14.24	49.04	24.9406	95.3544	6.6698	0.1691	0.13	78.13	0.139	0.7724	0.0

18.5	-116.5	28.8536	13.98	48.44	24.7525	93.0297	6.711	0.1618	0.14	83.69	0.1272	0.8991	0.0

18.5	-116.0	28.4958	13.7	48.07	24.5994	90.7341	6.538	0.153	0.14	88.99	0.1164	0.9942	0.0

18.5	-115.5	28.1575	13.44	47.72	24.4078	88.4302	6.3313	0.1444	0.14	96.11	0.1066	1.0555	0.0

18.5	-115.0	27.0724	12.34	45.57	23.6301	80.9606	6.569	0.1377	0.15	109.29	0.0977	1.3766	0.0

18.5	-114.5	25.1153	11.48	45.7	21.9982	72.6903	5.5187	0.133	0.17	127.51	0.0884	1.6352	0.0

18.5	-114.0	26.6342	11.93	44.81	23.4565	75.9453	6.0808	0.1231	0.15	124.81	0.0811	2.1588	0.0

18.5	-113.5	26.8088	11.94	44.53	23.5679	76.7773	6.8652	0.1123	0.13	114.78	0.0739	1.7191	0.0

18.5	-113.0	26.5895	11.83	44.49	23.4228	76.2452	6.9295	0.1022	0.11	105.89	0.0701	1.3856	0.0

18.5	-112.5	26.3813	11.62	44.05	23.1641	74.8609	7.1055	0.1009	0.15	152.88	0.0648	3.0608	0.0

18.5	-112.0	26.1087	11.47	43.92	22.8716	73.2763	7.287	0.0975	0.17	175.39	0.0616	3.83	0.0

18.5	-111.5	25.7457	11.24	43.66	22.5726	71.8004	7.2409	0.0929	0.16	172.27	0.0596	2.6806	0.0

18.5	-111.0	22.7841	9.52	41.77	20.3424	58.2746	6.4589	0.0855	0.13	150.51	0.0566	2.0225	0.0

18.5	-110.5	22.5174	9.15	40.64	20.2488	56.8436	6.4225	0.0806	0.11	132.8	0.053	1.5797	0.0

18.5	-110.0	23.386	9.66	41.3	21.0318	61.7716	6.408	0.0776	0.1	133.43	0.0508	1.4395	0.0

18.5	-109.5	23.8133	10.03	42.14	21.3467	64.8487	6.3611	0.0755	0.11	139.92	0.0484	1.4595	0.0

18.5	-109.0	23.7676	10.08	42.41	21.337	65.3626	6.2848	0.0753	0.12	155.54	0.0458	1.4649	0.0

18.5	-108.5	23.5936	10.05	42.62	21.1223	64.9412	6.1849	0.076	0.13	171.44	0.0452	1.8539	0.0

18.5	-108.0	23.2067	9.97	42.97	20.9298	63.506	6.1521	0.0759	0.13	170.25	0.0438	1.8532	0.0

18.5	-107.5	22.7658	9.85	43.26	20.6192	61.9999	6.0992	0.0756	0.12	152.6	0.0427	1.2756	0.0

18.5	-107.0	22.2687	9.56	42.94	20.2182	60.9673	6.1914	0.0771	0.11	138.38	0.0439	1.0489	0.0

18.5	-106.5	21.8132	9.33	42.77	19.8708	59.7596	6.1363	0.0784	0.1	127.87	0.0449	0.8424	0.0

18.5	-106.0	21.267	9.11	42.83	19.2978	58.7611	6.0462	0.0784	0.1	127.77	0.0456	0.8031	0.0

18.5	-105.5	20.4756	8.79	42.92	18.7884	53.7184	5.9789	0.0666	0.1	143.88	0.0323	0.6815	0.0

18.5	-105.0	19.3076	8.27	42.82	17.3456	44.563	5.86	0.0536	0.09	170.65	0.018	0.7337	0.0

18.5	-104.5	17.4898	7.64	43.68	15.3325	43.5369	5.5992	0.0379	0.07	195.1	0.0106	0.7139	0.0

18.5	-104.0	15.6072	7.19	46.09	13.3861	42.2872	5.1833	0.022	0.04	175.28	0.0088	0.3765	0.0

18.5	-94.5	5.4828	10.05	183.37	1.283	93.5695	0.0815	0.1215	0.25	202.92	0.0363	2.1736	0.0

18.5	-94.0	5.1187	9.71	189.67	1.2416	90.1434	0.0657	0.1472	0.25	169.71	0.0749	2.6656	0.0

18.5	-93.5	2.6788	5.03	187.73	0.6854	43.0551	0.0389	0.0958	0.15	157.3	0.0592	1.9933	0.0

18.5	-87.5	3.063	2.22	72.59	2.937	17.4938	0.114	0.1203	0.12	101.99	0.0916	1.1922	0.0

18.5	-87.0	4.0703	2.88	70.8	3.833	20.6654	0.1496	0.1556	0.13	84.11	0.1262	1.047	0.0

18.5	-86.5	4.5093	3.14	69.62	4.0814	20.0174	0.2534	0.16	0.13	80.62	0.14	1.0664	0.0

18.5	-86.0	4.787	3.27	68.29	4.4225	22.4593	0.4239	0.1672	0.14	81.33	0.1446	1.1389	0.0

18.5	-85.5	4.9733	3.39	68.08	4.542	23.7803	0.5371	0.1739	0.14	82.97	0.1507	1.1879	0.0

18.5	-85.0	5.1368	3.48	67.72	4.6794	24.4756	0.4609	0.1729	0.15	83.98	0.1445	1.1667	0.0

19.0	-120.0	29.7133	15.93	53.61	25.2808	114.9244	6.5865	0.1824	0.14	74.25	0.1507	0.693	0.0013

19.0	-119.5	29.5794	15.61	52.77	25.144	112.0751	6.5542	0.1774	0.13	75.08	0.1464	0.6967	0.0005

19.0	-119.0	29.4335	15.29	51.95	25.2337	108.4694	6.5558	0.174	0.13	75.98	0.1416	0.7494	0.0

19.0	-118.5	29.2326	14.99	51.26	25.1698	105.4654	6.5155	0.1701	0.13	76.27	0.1397	0.6728	0.0

19.0	-118.0	28.9988	14.65	50.54	25.0395	102.1875	6.5547	0.1654	0.13	77.16	0.1332	0.7594	0.0

19.0	-117.5	28.7592	14.34	49.87	24.8104	99.1033	6.6121	0.1606	0.13	79.6	0.1287	0.8643	0.0

19.0	-117.0	28.568	14.13	49.44	24.6902	96.4684	6.6373	0.1566	0.13	84.88	0.1255	1.012	0.0

19.0	-116.5	28.3324	13.92	49.11	24.4592	93.7234	6.6544	0.1517	0.14	92.49	0.1196	1.1782	0.0

19.0	-116.0	27.9964	13.7	48.92	24.1718	91.2318	6.4871	0.145	0.15	104.09	0.1074	1.3879	0.0

19.0	-115.5	27.7071	13.49	48.7	23.9147	88.8288	6.2231	0.1389	0.17	118.87	0.0962	1.6177	0.0

19.0	-115.0	26.8833	13.23	49.21	23.072	86.2105	5.8765	0.1356	0.2	145.33	0.0868	2.1946	0.0

19.0	-114.5	25.7151	12.84	49.93	21.8772	83.158	5.5953	0.1315	0.21	161.56	0.0813	2.686	0.0

19.0	-114.0	26.4185	12.59	47.64	22.827	80.9926	5.775	0.1198	0.17	142.93	0.0734	2.5153	0.0

19.0	-113.5	26.6436	12.22	45.86	23.1212	78.8771	6.532	0.1076	0.13	121.89	0.07	1.9027	0.0

19.0	-113.0	26.4092	11.98	45.38	23.0285	76.8813	6.6123	0.098	0.11	114.19	0.0662	1.6276	0.0

19.0	-112.5	26.1487	11.81	45.16	22.8608	75.0361	6.6943	0.1007	0.19	192.22	0.0636	3.5024	0.0

19.0	-112.0	25.8602	11.65	45.06	22.6224	73.2649	6.6995	0.0959	0.19	198.68	0.058	4.5393	0.0

19.0	-111.5	25.2861	11.31	44.72	22.0911	71.1459	6.6286	0.091	0.17	192.28	0.0552	2.8753	0.0

19.0	-111.0	21.6695	9.99	46.08	18.8342	64.0406	5.7195	0.0812	0.13	157.86	0.0509	1.8554	0.0

19.0	-110.5	22.8727	10.08	44.06	20.2428	63.5887	6.3143	0.076	0.1	133.68	0.0479	1.2827	0.0

19.0	-110.0	23.9379	10.45	43.63	21.2536	66.5587	6.3743	0.0743	0.09	124.99	0.0479	1.0943	0.0

19.0	-109.5	24.0423	10.5	43.69	21.437	68.5028	6.2857	0.0742	0.1	129.03	0.0468	1.0847	0.0

19.0	-109.0	23.7946	10.41	43.74	21.136	68.3108	6.174	0.0746	0.11	142.56	0.0455	1.2391	0.0

19.0	-108.5	23.4399	10.2	43.51	20.7712	66.8578	6.055	0.0778	0.13	160.84	0.0464	1.5001	0.0

19.0	-108.0	22.9673	10.0	43.55	20.4968	64.8041	5.9776	0.0809	0.14	169.76	0.0477	1.7463	0.0

19.0	-107.5	22.407	9.75	43.49	20.1309	62.4521	5.9828	0.083	0.13	160.03	0.048	1.5173	0.0

19.0	-107.0	21.9024	9.46	43.2	19.7116	60.7314	6.0982	0.0871	0.12	141.79	0.0509	1.2011	0.0

19.0	-106.5	21.4115	9.2	42.97	19.3685	59.6127	6.0368	0.0924	0.12	127.32	0.0559	0.8549	0.0

19.0	-106.0	20.8541	8.96	42.99	18.9724	59.4033	5.9602	0.0961	0.12	125.2	0.0581	0.8978	0.0

19.0	-105.5	19.5988	8.41	42.94	17.966	51.6602	5.8442	0.0773	0.11	145.66	0.0358	0.7792	0.0

19.0	-105.0	17.714	7.61	42.99	15.8291	43.8131	5.622	0.0512	0.09	168.67	0.0173	0.77	0.0

19.0	-104.5	13.4153	6.44	48.02	11.536	38.1221	4.6067	0.015	0.03	178.63	0.0048	0.2508	0.0

19.0	-95.5	6.6352	11.31	170.43	1.5114	94.5291	0.1416	0.2198	0.43	194.22	0.0456	2.7817	0.0

19.0	-95.0	7.4573	13.11	175.75	1.662	111.1363	0.1539	0.2095	0.42	198.71	0.0501	2.8207	0.0

19.0	-94.5	7.2378	13.0	179.64	1.7852	115.2796	0.1518	0.1718	0.33	189.71	0.0614	2.5096	0.0

19.0	-94.0	6.8543	12.47	181.96	1.9162	115.6062	0.1292	0.165	0.26	157.45	0.0898	2.7309	0.0

19.0	-93.5	6.3631	11.82	185.78	1.8507	111.3184	0.1148	0.1757	0.24	138.13	0.1108	2.7655	0.0

19.0	-93.0	5.4863	10.64	193.91	1.4492	98.4255	0.0816	0.1788	0.23	127.52	0.1275	2.5759	0.0

19.0	-92.5	1.9901	3.34	167.72	0.7359	23.7673	0.0594	0.1695	0.21	122.81	0.1234	2.4174	0.0

19.0	-92.0	2.7998	5.68	202.97	0.9218	58.3768	0.0576	0.1518	0.18	121.14	0.1018	2.2158	0.0

19.0	-91.5	1.7142	3.83	223.56	0.4481	36.9717	0.0384	0.114	0.16	144.29	0.0734	2.2279	0.0

19.0	-87.5	2.6531	1.95	73.4	2.5895	13.057	0.0787	0.1127	0.12	105.99	0.0839	1.1297	0.0

19.0	-87.0	4.1067	3.2	77.8	3.8418	27.2711	0.1326	0.1641	0.15	90.26	0.1345	1.3992	0.0001

19.0	-86.5	4.5864	3.33	72.66	4.1537	24.465	0.3572	0.1741	0.14	79.03	0.148	0.9457	0.0

19.0	-86.0	4.8701	3.44	70.66	4.4204	22.199	0.5194	0.1766	0.14	78.64	0.1523	0.9497	0.0

19.0	-85.5	5.038	3.52	69.87	4.6595	21.5639	0.521	0.184	0.15	80.57	0.1592	1.0022	0.0001

19.0	-85.0	5.15	3.56	69.22	4.6183	22.5572	0.4603	0.1846	0.15	81.62	0.1578	1.0546	0.0001

19.5	-120.0	29.299	15.92	54.33	24.875	114.078	6.6571	0.1681	0.13	76.6	0.137	0.7046	0.0001

19.5	-119.5	29.2273	15.62	53.44	24.9628	112.8274	6.6237	0.1657	0.13	77.89	0.1342	0.7036	0.0001

19.5	-119.0	29.0276	15.29	52.67	24.9481	110.1545	6.6202	0.1628	0.13	79.34	0.1312	0.7149	0.0005

19.5	-118.5	28.8192	14.96	51.92	24.8622	106.8331	6.6294	0.1592	0.13	81.57	0.1281	0.8346	0.0003

19.5	-118.0	28.6031	14.67	51.28	24.6908	103.7637	6.5802	0.1543	0.13	84.54	0.1224	0.8741	0.0001

19.5	-117.5	28.3665	14.35	50.58	24.5028	100.4826	6.6278	0.1495	0.13	89.87	0.1152	1.0353	0.0

19.5	-117.0	28.1489	14.11	50.13	24.3083	97.4965	6.6517	0.1457	0.14	98.83	0.108	1.213	0.0

19.5	-116.5	27.9474	13.94	49.89	24.1674	94.8537	6.5861	0.1432	0.16	111.54	0.102	1.5942	0.0

19.5	-116.0	27.712	13.81	49.84	23.9993	92.1914	6.5188	0.1411	0.19	134.57	0.099	2.3863	0.0

19.5	-115.5	27.4552	13.65	49.71	23.7371	89.5473	6.1901	0.1381	0.21	154.06	0.0909	2.5917	0.0

19.5	-115.0	26.7139	13.23	49.52	23.0427	86.6414	5.8915	0.1328	0.22	165.47	0.0836	2.8982	0.0

19.5	-114.5	25.8925	12.79	49.38	22.4078	83.9889	5.6752	0.1213	0.17	144.02	0.0769	1.7723	0.0

19.5	-114.0	26.0327	12.51	48.06	22.737	81.5453	5.7093	0.1114	0.16	144.3	0.069	2.2616	0.0

19.5	-113.5	26.1833	12.25	46.77	22.9894	79.0285	5.662	0.1048	0.14	133.79	0.066	2.2886	0.0

19.5	-113.0	26.1467	12.06	46.11	23.0099	77.0226	6.3791	0.1016	0.14	133.92	0.0641	1.9484	0.0

19.5	-112.5	25.9688	12.09	46.56	22.9119	89.8782	6.4042	0.1034	0.21	200.37	0.0617	3.7851	0.0

19.5	-112.0	25.5591	11.78	46.08	22.6431	78.9584	6.3538	0.0985	0.19	195.94	0.056	3.8906	0.0

19.5	-111.5	24.6049	11.19	45.5	21.6362	70.7237	6.0154	0.0905	0.18	194.54	0.0518	2.6981	0.0

19.5	-111.0	22.7099	10.55	46.47	19.998	68.1221	5.7516	0.08	0.13	157.24	0.049	1.6178	0.0

19.5	-110.5	22.8591	10.39	45.47	20.2956	66.6261	6.0823	0.0741	0.1	128.98	0.0456	1.0114	0.0

19.5	-110.0	23.5826	10.45	44.33	21.1413	65.7072	6.2291	0.0718	0.09	119.47	0.0458	1.1387	0.0

19.5	-109.5	23.6439	10.51	44.46	21.1112	67.6773	6.1381	0.0718	0.09	126.0	0.0449	1.3557	0.0

19.5	-109.0	23.3126	10.35	44.39	20.7952	67.9707	6.0301	0.0742	0.1	139.81	0.0454	1.3743	0.0

19.5	-108.5	22.9089	10.1	44.1	20.3272	66.394	5.9469	0.0788	0.13	159.68	0.0474	1.639	0.0

19.5	-108.0	22.391	9.82	43.84	19.8911	64.1629	5.8874	0.0825	0.14	175.47	0.048	1.9744	0.0

19.5	-107.5	21.7885	9.48	43.51	19.583	61.0731	5.8459	0.0865	0.15	172.17	0.0486	1.9406	0.0

19.5	-107.0	21.2127	9.16	43.18	19.0823	58.636	5.9547	0.0926	0.14	149.47	0.0544	1.4314	0.0

19.5	-106.5	20.7152	8.87	42.8	18.7866	57.2079	5.9046	0.1004	0.13	129.53	0.0619	1.057	0.0

19.5	-106.0	20.1263	8.64	42.91	18.4222	58.281	5.813	0.1198	0.14	116.74	0.0785	0.9355	0.0

19.5	-105.5	17.5388	7.57	43.15	15.8264	45.8259	5.374	0.079	0.12	157.67	0.0312	0.8475	0.0

19.5	-96.0	6.4362	9.98	155.11	1.7476	76.9016	0.1753	0.242	0.44	183.34	0.0498	2.8982	0.0

19.5	-95.5	8.2448	13.81	167.53	1.9274	105.7588	0.1914	0.2675	0.5	185.59	0.0657	2.7027	0.0

19.5	-95.0	8.1305	13.98	171.88	2.0493	110.4836	0.1964	0.218	0.4	183.83	0.0731	2.7847	0.0

19.5	-94.5	7.6753	13.36	174.11	2.0908	113.5665	0.1896	0.1883	0.32	172.42	0.0831	2.9047	0.0

19.5	-94.0	7.2586	12.83	176.8	2.0879	112.9126	0.1629	0.1771	0.28	157.37	0.098	2.6708	0.0

19.5	-93.5	6.8404	12.39	181.12	2.0338	111.4269	0.1466	0.1855	0.27	143.0	0.1148	2.6274	0.0

19.5	-93.0	6.2463	11.72	187.69	1.8085	105.9396	0.11	0.182	0.24	130.05	0.1238	2.4491	0.0

19.5	-92.5	4.961	9.49	191.22	1.4472	86.2532	0.0854	0.1714	0.22	126.27	0.1168	2.3681	0.0

19.5	-92.0	3.7391	7.33	196.15	1.1589	68.2635	0.0753	0.1663	0.2	123.24	0.1126	2.3437	0.0

19.5	-91.5	2.2094	4.4	199.1	0.7525	41.8172	0.063	0.154	0.19	122.93	0.1102	2.2252	0.0

19.5	-91.0	0.8465	1.64	193.71	0.3123	15.8551	0.0395	0.1295	0.18	140.16	0.0876	2.2001	0.0

19.5	-87.0	4.1042	3.25	79.21	3.8326	26.155	0.1681	0.1832	0.17	94.02	0.1468	1.6566	0.0

19.5	-86.5	4.624	3.55	76.85	4.1165	29.2377	0.4143	0.1854	0.16	85.16	0.1494	1.3518	0.0

19.5	-86.0	4.9576	3.66	73.82	4.4266	27.7207	0.5485	0.1925	0.15	79.78	0.1556	0.9567	0.0

19.5	-85.5	5.1555	3.77	73.06	4.538	25.9698	0.5237	0.1908	0.15	78.93	0.1527	0.9375	0.0002

19.5	-85.0	5.2063	3.72	71.48	4.7211	25.2531	0.5049	0.1905	0.15	79.31	0.1544	0.9538	0.0

20.0	-120.0	28.9734	15.96	55.08	24.7128	114.2101	6.7033	0.157	0.12	78.73	0.1266	0.6709	0.0

20.0	-119.5	28.7923	15.62	54.25	24.5957	114.087	6.7018	0.1549	0.13	80.89	0.1235	0.6619	0.0

20.0	-119.0	28.615	15.3	53.47	24.5665	111.7835	6.7208	0.1527	0.13	84.44	0.12	0.8672	0.0

20.0	-118.5	28.5219	15.03	52.7	24.6688	108.7404	6.693	0.1501	0.13	89.72	0.1156	1.0916	0.0

20.0	-118.0	28.2567	14.72	52.09	24.4057	104.3745	6.6975	0.1472	0.14	97.19	0.111	1.231	0.0001

20.0	-117.5	28.0805	14.43	51.38	24.3054	100.9755	6.7058	0.144	0.15	106.63	0.1065	1.5141	0.0

20.0	-117.0	27.914	14.21	50.9	24.2492	98.6133	6.6245	0.1407	0.17	120.51	0.0982	1.8305	0.0002

20.0	-116.5	27.7066	14.0	50.51	24.0243	95.5299	6.5957	0.1406	0.2	141.92	0.0904	1.9253	0.0001

20.0	-116.0	27.4996	13.87	50.45	23.8732	92.7053	6.5546	0.1417	0.24	165.87	0.0869	2.8857	0.0

20.0	-115.5	27.2391	13.69	50.27	23.638	90.3095	6.211	0.1369	0.24	171.67	0.083	3.0103	0.0

20.0	-115.0	26.5855	13.18	49.57	23.1515	87.2951	5.9356	0.1262	0.19	154.22	0.0798	2.3345	0.0

20.0	-114.5	25.9087	12.73	49.12	22.6594	84.3984	5.721	0.1142	0.15	134.82	0.073	1.4642	0.0

20.0	-114.0	25.8121	12.5	48.41	22.7448	81.8317	5.6784	0.1084	0.15	135.45	0.0674	1.8546	0.0

20.0	-113.5	25.9989	12.36	47.56	23.0244	79.6445	6.2801	0.1077	0.16	150.36	0.0638	2.0369	0.0

20.0	-113.0	26.019	12.39	47.63	22.9732	84.569	6.2553	0.1085	0.2	180.71	0.0619	3.3413	0.0

20.0	-112.5	25.8288	12.35	47.82	22.7844	98.9135	6.219	0.1075	0.21	197.08	0.0601	3.2401	0.0

20.0	-112.0	25.4334	11.88	46.73	22.4792	75.8825	6.0555	0.1017	0.2	195.14	0.0562	3.2942	0.0

20.0	-111.5	24.5962	11.23	45.66	21.8208	70.4619	5.8323	0.0909	0.16	179.7	0.0516	2.476	0.0

20.0	-111.0	23.3146	10.53	45.15	20.853	67.9674	5.678	0.0803	0.12	143.49	0.0478	1.2591	0.0

20.0	-110.5	22.9094	10.24	44.69	20.6313	66.0747	5.8324	0.0735	0.09	127.5	0.0456	1.1651	0.0

20.0	-110.0	22.9724	10.22	44.5	20.6944	64.0475	5.8872	0.0712	0.09	122.77	0.044	1.6277	0.0

20.0	-109.5	22.9727	10.34	44.99	20.6178	65.4436	5.8586	0.0704	0.09	127.56	0.0438	1.8503	0.0

20.0	-109.0	22.6735	10.15	44.76	20.2428	66.5995	5.7875	0.0734	0.11	143.4	0.0443	1.8318	0.0

20.0	-108.5	22.2535	9.88	44.38	19.769	64.9152	5.7442	0.0784	0.13	168.66	0.0476	2.272	0.0

20.0	-108.0	21.6356	9.54	44.12	19.1749	61.9368	5.6824	0.0837	0.16	190.71	0.0471	2.4807	0.0

20.0	-107.5	20.9372	9.15	43.71	18.6268	58.0724	5.6329	0.0847	0.16	192.03	0.0471	2.2	0.0

20.0	-107.0	20.1997	8.7	43.07	18.188	54.5704	5.7193	0.0889	0.15	165.92	0.0517	1.8725	0.0

20.0	-106.5	19.5335	8.33	42.64	17.7489	50.8489	5.7078	0.1019	0.14	137.15	0.0626	1.4494	0.0

20.0	-106.0	18.6293	7.98	42.83	17.0798	49.4583	5.4965	0.1318	0.16	119.83	0.0839	1.2574	0.0

20.0	-105.5	15.1678	6.61	43.6	13.5356	40.0577	4.7751	0.0157	0.03	167.69	0.0066	0.3088	0.0

20.0	-96.5	5.6459	8.13	144.09	1.9658	58.61	0.2081	0.1307	0.2	150.73	0.0586	1.2709	0.0

20.0	-96.0	7.9471	12.39	155.96	2.219	83.2246	0.2439	0.2874	0.48	165.88	0.0911	2.436	0.0

20.0	-95.5	8.3017	13.46	162.09	2.2689	94.8603	0.207	0.2503	0.43	171.8	0.0875	2.6124	0.0

20.0	-95.0	8.0243	13.35	166.42	2.336	101.1332	0.2279	0.2048	0.35	172.74	0.0863	2.4984	0.0

20.0	-94.5	7.7239	13.09	169.54	2.3743	104.9569	0.2261	0.185	0.3	163.52	0.0898	2.7369	0.0

20.0	-94.0	7.4973	12.98	173.07	2.3568	105.9087	0.2216	0.1905	0.28	147.81	0.1098	2.5461	0.0

20.0	-93.5	7.1879	12.7	176.73	2.3173	105.533	0.183	0.1956	0.27	136.46	0.1246	2.4778	0.0

20.0	-93.0	6.7075	12.21	182.01	2.146	102.6414	0.1521	0.1918	0.24	125.92	0.1282	2.3434	0.0

20.0	-92.5	5.8112	10.93	188.1	1.7708	92.7508	0.1138	0.1861	0.23	123.65	0.1302	2.4716	0.0

20.0	-92.0	4.5168	8.64	191.22	1.4138	75.7774	0.0785	0.1827	0.22	121.11	0.1296	2.5282	0.0

20.0	-91.5	1.4931	2.47	165.58	0.6212	17.722	0.0591	0.1791	0.22	123.76	0.1312	2.6034	0.0

20.0	-91.0	1.1888	2.17	182.66	0.4961	21.736	0.0515	0.1614	0.21	127.06	0.1158	2.2665	0.0

20.0	-87.0	3.6176	2.65	73.24	3.3652	17.3801	0.1889	0.1941	0.18	92.0	0.1546	1.5156	0.0

20.0	-86.5	4.591	3.53	76.98	4.0424	29.2954	0.5019	0.1998	0.17	86.73	0.1604	1.5298	0.0

20.0	-86.0	5.1098	3.95	77.26	4.3816	33.3229	0.5113	0.1977	0.17	83.71	0.1562	1.2617	0.0

20.0	-85.5	5.2703	4.09	77.54	4.5554	32.4474	0.4854	0.1968	0.16	80.77	0.1552	1.0423	0.0

20.0	-85.0	5.2765	4.01	76.02	4.5546	29.3875	0.4637	0.198	0.16	80.31	0.152	0.9872	0.0

20.5	-120.0	28.7409	16.06	55.87	24.4408	115.4784	6.7422	0.1502	0.12	82.02	0.1201	0.6093	0.0002

20.5	-119.5	28.5901	15.73	55.02	24.4859	115.5501	6.771	0.1478	0.13	85.25	0.1145	0.83	0.0002

20.5	-119.0	28.4178	15.41	54.21	24.4198	113.723	6.7981	0.1455	0.13	92.13	0.1114	1.1623	0.0001

20.5	-118.5	28.2848	15.13	53.47	24.3756	109.8888	6.8235	0.1442	0.15	102.9	0.106	1.5189	0.0

